Troop,Date,OBS,Avoider,Infant ID Avoider,Type of Avoid,Avoided,Infant ID Avoided,Notes,Entered By,Column1
NMU,2018-02-16,BLM,BS,,s,HT,,,,
NMU,2018-02-16,BLM,VM,,agg2,TL,,,,
NMU,2018-02-16,BLM,LQ,,agg3,II,,,,
NMU,2018-02-16,BLM,IQ,,s,HA,PQ,,,
NMU,2018-02-17,FRM,TO,,s,II,,,,
NMU,2018-02-17,FRM,PB,,agg3,JO,,,,
NMU,2018-02-17,FRM,VO,,agg2,HT,,,,
NMU,2018-02-17,FRM,JL,,agg2,OI,,,,
NMU,2018-02-17,FRM,IF,,agg2,AR,,,,
NMU,2018-02-17,FRM,IF,,agg3,PB,,,,
NMU,2018-02-17,FRM,KC,,hd1,HD,,,,
NMU,2018-02-17,FRM,CR,,s,HD,,,,
NMU,2018-02-17,FRM,BS,,s,HD,,,,
NMU,2018-02-17,FRM,BS,,s,HD,,,,
NMU,2018-02-17,FRM,KT,,sg,HD,,,,
NMU,2018-02-17,FRM,ZP,,agg2,HD,,,,
NMU,2018-02-17,FRM,WC,,agg2,HD,,,,
NMU,2018-02-17,FRM,HT,,s,HD,,,,
NMU,2018-02-17,FRM,FD,,s,HD,,,,
NMU,2018-02-17,FRM,YO,,s,HD,,,,
NMU,2018-02-17,FRM,PF,,agg3,KS,,,,
NMU,2018-02-17,FRM,EY,,agg2,JR,,,,
NMU,2018-02-17,FRM,AR,,s,WO,,,,
NMU,2018-02-17,FRM,PF,,agg3,PB,,,,
NMU,2018-02-17,FRM,EV,,s,HD,,,,
NMU,2018-02-17,BLM,AL,,s,WR,,,,
NMU,2018-02-17,BLM,IQ,,agg2,HC,,,,
NMU,2018-02-19,BLM,FA,,agg3,VB,,,,
NMU,2018-02-19,BLM,FA,,agg2,VB,,,,
NMU,2018-02-19,BLM,IQ,,agg2,PA,,,,
NMU,2018-02-19,BLM,VO,,agg3,FF,,,,
NMU,2018-02-19,BLM,LQ,,agg2,VO,,,,
NMU,2018-02-19,BLM,VO,,agg3,AL,,,,
NMU,2018-02-19,BLM,AL,,agg2,VO,,,,
NMU,2018-02-19,BLM,DZ,DS2,s,HA,PQ,,,
NMU,2018-02-20,BLM,AX,AZ2,s,IQ,,,,
NMU,2018-02-20,FRM,YO,,agg2,NI,,,,
NMU,2018-02-20,FRM,GV,,agg2,HD,,,,
NMU,2018-02-20,FRM,PA,,fd,ZP,,,,
NMU,2018-02-20,FRM,SR,,s,PA,,,,
NMU,2018-02-20,FRM,QE,,agg3,VO,,,,
NMU,2018-02-20,FRM,PM,,agg2,QS,,,,
NMU,2018-02-20,FRM,TU,,agg2,CA,,,,
NMU,2018-02-20,FRM,WQ,,fd,WY,,,,
NMU,2018-02-20,BLM,IG,,agg2,HC,,,,
NMU,2018-02-20,BLM,PB,,agg3,EZ,,,,
NMU,2018-02-20,BLM,PG,,agg1,VB,,,,
NMU,2018-02-20,BLM,VB,,agg2,PG,,,,
NMU,2018-02-20,BLM,WC,,G1,HT,,,,
NMU,2018-02-20,BLM,TO,,agg2,VB,,,,
NMU,2018-02-20,BLM,DU,,agg2,IY,,,,
NMU,2018-02-20,BLM,TN,,agg3,IE,,,,
NMU,2018-02-20,BLM,IE,,agg2,HJ,,,,
NMU,2018-02-20,BLM,TE,,agg2,EZ,,,,
NMU,2018-02-20,BLM,UM,,agg2,DG,,,,
NMU,2018-02-20,BLM,MR,MG2,agg2,HA,PQ,,,
NMU,2018-02-20,BLM,ML,JE2,agg2,IE,,,,
NMU,2018-02-22,FRM,HC,,agg2,OI,,,,
NMU,2018-02-22,FRM,EV,,sg,IF,,,,
NMU,2018-02-22,FRM,TU,,agg1,II,,,,
NMU,2018-02-22,FRM,HL,,agg3,IR,,,,
NMU,2018-02-22,FRM,TT,,s,TO,,,,
NMU,2018-02-22,FRM,YR,,s,HT,,,,
NMU,2018-02-22,FRM,WY,,agg2,WC,,,,
NMU,2018-02-22,BLM,IF,,agg2,WR,,,,
NMU,2018-02-22,BLM,II,,hd2,EQ,,,,
NMU,2018-02-22,BLM,TL,,agg2,AL,,,,
NMU,2018-02-22,BLM,DO,,agg2,IY,,,,
NMU,2018-02-22,BLM,CC,,agg2,EZ,,,,
NMU,2018-02-22,BLM,CR,CO2,s,HA,PQ,,,
NMU,2018-02-22,BLM,ML,JE2,agg3,IF,,,,
NMU,2018-02-22,BLM,ML,JE2,agg2,TO,,,,
NMU,2018-02-23,FRM,TB,,hd2,OI,,,,
NMU,2018-02-23,FRM,IF,,hd2,HD,,,,
NMU,2018-02-23,FRM,TU,,agg3,IE,,,,
NMU,2018-02-23,FRM,IE,,agg3,JO,,,,
NMU,2018-02-23,FRM,JM,,hd2,FD,,,,
NMU,2018-02-23,FRM,FF,,hd1,HD,,,,
NMU,2018-02-23,FRM,EA,,agg3,QE,,,,
NMU,2018-02-23,FRM,QS,,s,PA,,,,
NMU,2018-02-23,BLM,IQ,,agg2,HC,,,,
NMU,2018-02-23,BLM,FA,,agg3,VB,,,,
NMU,2018-02-23,BLM,II,,agg2,HC,,,,
NMU,2018-02-23,BLM,PG,,agg3,IY,,,,
NMU,2018-02-23,BLM,FG,,agg3,VB,,,,
NMU,2018-02-23,BLM,VO,,agg3,IY,,,,
NMU,2018-02-23,BLM,DU,,fd,AL,,,,
NMU,2018-02-23,BLM,RD,,agg3,EZ,,,,
NMU,2018-02-23,BLM,HJ,,agg2,GV,,,,
NMU,2018-02-23,FRM,HA,PQ,s,OI,,,,
NMU,2018-02-23,FRM,HA,PQ,s,HD,,,,
NMU,2018-02-23,FRM,QE,QT,s,OI,,,,
NMU,2018-02-24,FRM,KC,,agg2,WQ,,,,
NMU,2018-02-24,FRM,IF,,s,HD,,,,
NMU,2018-02-24,FRM,FU,,s,IQ,,,,
NMU,2018-02-24,FRM,IQ,,s,NW,,,,
NMU,2018-02-24,FRM,PY,,agg2,KC,,,,
NMU,2018-02-24,FRM,FG,,s,HL,,,,
NMU,2018-02-24,FRM,WO,,agg2,OI,,,,
NMU,2018-02-24,FRM,SR,,agg2,HD,,,,
NMU,2018-02-24,FRM,FF,,hd1,HD,,,,
NMU,2018-02-24,FRM,KT,,s,IE,,,,
NMU,2018-02-24,FRM,ZI,,agg2,VB,,,,
NMU,2018-02-24,FRM,KT,,s,HL,,,,
NMU,2018-02-24,BLM,EY,,sg,AL,,,,
NMU,2018-02-24,BLM,EV,,agg1,HD,,,,
NMU,2018-02-24,BLM,DC,,agg2,IQ,,,,
NMU,2018-02-24,BLM,BH,,sg,HL,,,,
NMU,2018-02-24,BLM,AL,,agg2,YR,,,,
NMU,2018-02-24,BLM,TE,,agg2,IQ,,,,
NMU,2018-02-24,BLM,DO,,agg3,AL,,,,
NMU,2018-02-24,BLM,IQ,,agg2,VB,,,,
NMU,2018-02-24,BLM,TE,,agg2,IG,,,,
NMU,2018-02-24,BLM,DU,,agg2,MV,JR2,,,
NMU,2018-02-24,BLM,TL,CV2,s,AL,,,,
NMU,2018-02-24,BLM,TL,CV2,agg2,HL,,,,
NMU,2018-02-26,FRM,QB,,agg2,KT,,,,
NMU,2018-02-26,FRM,HS,,agg2,JO,,,,
NMU,2018-02-26,FRM,NI,,agg2,JO,,,,
NMU,2018-02-26,FRM,TW,,agg2,JO,,,,
NMU,2018-02-26,FRM,DC,,s,JO,,,,
NMU,2018-02-26,FRM,KQ,,agg3,HT,,,,
NMU,2018-02-26,FRM,TB,,s,JM,,,,
NMU,2018-02-26,FRM,CU,,agg2,SS,,,,
NMU,2018-02-26,BLM,KQ,,agg3,HT,,,,
NMU,2018-02-26,BLM,DO,,agg3,VB,,,,
NMU,2018-02-26,BLM,IE,,agg1,DG,,,,
NMU,2018-02-26,BLM,IE,,agg2,DG,,,,
NMU,2018-02-26,BLM,CU,,agg2,SS,,,,
NMU,2018-02-26,BLM,SS,,agg2,IY,,,,
NMU,2018-02-26,BLM,IQ,,agg2,DG,,,,
NMU,2018-02-26,BLM,FA,,agg3,SS,,,,
NMU,2018-02-26,BLM,SS,,agg2,FA,,,,
NMU,2018-02-26,BLM,JM,,agg2,KT,,,,
NMU,2018-02-26,BLM,DO,,agg2,IF,,,,
NMU,2018-02-26,BLM,DU,,sg,AR,,,,
NMU,2018-02-26,BLM,VO,,agg2,EZ,,,,
NMU,2018-02-26,BLM,TN,,agg2,CA,,,,
NMU,2018-02-27,FRM,DS,,agg2,DO,,,,
NMU,2018-02-27,FRM,DO,,agg2,DG,,,,
NMU,2018-02-27,FRM,TO,,fd,PU,,,,
NMU,2018-02-27,FRM,MA,,s,PU,,,,
NMU,2018-02-27,FRM,KC,,s,HD,,,,
NMU,2018-02-27,FRM,FF,,s,EQ,,,,
NMU,2018-02-27,FRM,NI,,agg2,HD,,,,
NMU,2018-02-27,FRM,FF,,hd1,HD,,,,
NMU,2018-02-27,FRM,TB,,s,HA,,,,
NMU,2018-02-27,FRM,BH,,agg2,TB,,,,
NMU,2018-02-27,FRM,KC,,hd2,HD,,,,
NMU,2018-02-27,FRM,ZI,,agg2,PB,,,,
NMU,2018-02-27,BLM,IY,,agg2,PA,,,,
NMU,2018-02-27,BLM,DC,,agg2,HC,,,,
NMU,2018-02-27,BLM,FF,,agg1,IY,,,,
NMU,2018-02-27,BLM,FF,,agg2,IY,,,,
NMU,2018-02-27,BLM,IY,,agg2,WY,,,,
NMU,2018-02-27,BLM,IF,,agg2,IY,,,,
NMU,2018-02-27,BLM,IY,,agg2,"VB, IG",,Polyadic,,
NMU,2018-02-27,BLM,NW,,fd,HD,,,,
NMU,2018-02-27,BLM,IY,,agg2,AR,,,,
NMU,2018-02-27,BLM,DU,,agg2,EZ,,,,
NMU,2018-02-27,BLM,TL,CV2,s,AL,,,,
NMU,2018-02-28,BLM,AX,AZ2,agg3,QS,,,,
NMU,2018-02-28,FRM,FU,,agg3,GL,,,,
NMU,2018-02-28,FRM,TO,,s,GL,,,,
NMU,2018-02-28,FRM,IE,,agg3,PB,,,,
NMU,2018-02-28,FRM,EZ,,agg3,HS,,,,
NMU,2018-02-28,FRM,JM,,agg2,FD,,,,
NMU,2018-02-28,FRM,IG,,agg2,FD,,,,
NMU,2018-02-28,FRM,HA,,agg2,FD,,,,
NMU,2018-02-28,FRM,NW,,agg2,NI,,,,
NMU,2018-02-28,FRM,IE,,agg3,HS,,,,
NMU,2018-02-28,FRM,TN,,agg3,HL,,,,
NMU,2018-02-28,FRM,TY2,,agg3,TN,,,,
NMU,2018-02-28,FRM,TN,,agg1,HS,,,,
NMU,2018-02-28,FRM,QE,,agg3,II,,,,
NMU,2018-02-28,FRM,MF,,agg2,IR,,,,
NMU,2018-02-28,FRM,HL,,hd1,HS,,,,
NMU,2018-02-28,FRM,TO,,agg2,HS,,,,
NMU,2018-02-28,FRM,JM,,hd2,YR,,,,
NMU,2018-02-28,BLM,IE,,agg3,PB,,,,
NMU,2018-02-28,BLM,PB,,agg2,IE,,,,
NMU,2018-02-28,BLM,DO,,agg2,VO,,,,
NMU,2018-02-28,BLM,TO,,s,OI,,,,
NMU,2018-02-28,BLM,NW,,agg3,NI,,,,
NMU,2018-02-28,BLM,NW,,agg2,NI,,,,
NMU,2018-02-28,BLM,FA,,agg3,KQ,,,,
NMU,2018-02-28,BLM,FA,,agg3,EZ,,,,
NMU,2018-02-28,BLM,QS,,agg3,AR,,,,
NMU,2018-02-28,BLM,QS,,agg2,AR,,,,
NMU,2018-02-28,BLM,TO,,agg2,HS,,,,
NMU,2018-02-28,BLM,JM,,agg3,PA,,,,
NMU,2018-02-28,BLM,PA,,agg2,JM,,,,
NMU,2018-02-28,BLM,EY,,agg2,IF,,,,
NMU,2018-02-28,BLM,DZ,DS2,s,TE,,,,
NMU,2018-02-28,BLM,MV,JR2,s,IG,,,,
NMU,2018-03-01,FRM,IF,,s,EQ,,,,
NMU,2018-03-01,FRM,FA,,fd,YR,,,,
NMU,2018-03-01,FRM,AF,,fd,EQ,,,,
NMU,2018-03-01,FRM,AX,,fd,EQ,,,,
NMU,2018-03-01,FRM,IR,,s,JO,,,,
NMU,2018-03-01,FRM,TE,,agg2,PB,,,,
NMU,2018-03-01,FRM,PB,,agg2,HS,,,,
NMU,2018-03-01,FRM,TE,,agg2,IF,,,,
NMU,2018-03-01,FRM,TO,,s,II,,,,
NMU,2018-03-01,FRM,KC,,s,TO,,,,
NMU,2018-03-01,BLM,IF,,agg2,AR,,,,
NMU,2018-03-01,BLM,TN,,hd2,HC,,,,
NMU,2018-03-01,BLM,PA,,agg3,WY,,,,
NMU,2018-03-01,BLM,PA,,agg2,WY,,,,
NMU,2018-03-01,BLM,FA,,agg3,WQ,,,,
NMU,2018-03-01,BLM,TE,,agg2,PB,,,,
NMU,2018-03-01,BLM,PB,,agg2,HS,,,,
NMU,2018-03-02,BLM,BH,BX,sg,AL,,,,
NMU,2018-03-02,FRM,KC,,hd2,HD,,,,
NMU,2018-03-02,FRM,KT,,hd1,HD,,,,
NMU,2018-03-02,FRM,VB,,agg2,EZ,,,,
NMU,2018-03-02,FRM,WR,,s,HD,,,,
NMU,2018-03-02,FRM,NI,,s,HD,,,,
NMU,2018-03-02,BLM,II,,agg2,HD,,,,
NMU,2018-03-02,BLM,II,,agg2,YR,,,,
NMU,2018-03-02,BLM,KC,,hd2,HD,,,,
NMU,2018-03-02,BLM,IG,,agg2,HC,,,,
NMU,2018-03-02,BLM,PB,,agg3,VB,,,,
NMU,2018-03-02,BLM,NW,,agg3,GV,,,,
NMU,2018-03-02,BLM,NW,,agg2,GV,,,,
NMU,2018-03-02,BLM,JO,,agg2,HD,,,,
NMU,2018-03-02,BLM,FF,,agg2,AR,,,,
NMU,2018-03-02,BLM,JM,,agg2,VB,,,,
NMU,2018-03-02,BLM,DC,,agg2,IY,,,,
NMU,2018-03-02,BLM,II,,agg2,HD,,,,
NMU,2018-03-02,BLM,TN,,hd2,WQ,,,,
NMU,2018-03-02,BLM,SS,,agg2,AR,,,,
NMU,2018-03-02,BLM,DO,,sg,HC,,,,
NMU,2018-03-02,BLM,IQ,VP,s,HA,PQ,,,
NMU,2018-03-03,BLM,CR,CO2,sg,HC,,,,
NMU,2018-03-03,FRM,TB,,agg2,NI,,,,
NMU,2018-03-03,FRM,VI,,agg2,II,,,,
NMU,2018-03-03,FRM,DU,,s,IG,,,,
NMU,2018-03-03,FRM,KC,,agg2,HD,,,,
NMU,2018-03-03,FRM,TW,,agg2,HC,,,,
NMU,2018-03-03,FRM,PB,,s,NI,,,,
NMU,2018-03-03,FRM,ZE,,s,OI,,,,
NMU,2018-03-03,FRM,IF,,agg2,EZ,,,,
NMU,2018-03-03,FRM,KS,,s,OI,,,,
NMU,2018-03-03,FRM,LQ,,agg2,PY,,,,
NMU,2018-03-03,FRM,SS,,agg2,PB,,,,
NMU,2018-03-03,BLM,PB,,agg2,HD,,,,
NMU,2018-03-03,BLM,EZ,,agg3,IY,,,,
NMU,2018-03-03,BLM,IY,,agg2,WO,,,,
NMU,2018-03-03,BLM,TB,,agg2,AL,,,,
NMU,2018-03-03,BLM,TO,,agg2,GL,,,,
NMU,2018-03-03,BLM,CC,,agg2,IR,,,,
NMU,2018-03-03,BLM,BH,,agg2,VB,,,,
NMU,2018-03-03,BLM,IG,,agg2,PU,,,,
NMU,2018-03-03,BLM,NW,,agg2,WQ,,,,
NMU,2018-03-03,BLM,PG,,agg2,NI,,,,
NMU,2018-03-03,BLM,IQ,VP,s,HA,PQ,,,
NMU,2018-03-03,BLM,KT,KJ,s,IR,,,,
NMU,2018-03-03,BLM,ML,JE2,fd,AL,,,,
NMU,2018-03-03,BLM,MR,MG2,sg,TE,,,,
NMU,2018-03-03,FRM,TL,CV2,s,HS,,,,
NMU,2018-03-03,BLM,TL,CV2,agg2,FD,,,,
NMU,2018-03-05,BLM,IF,,agg2,HD,,,,
NMU,2018-03-05,BLM,HC,,G1,MA,,,,
NMU,2018-03-05,BLM,SR,,agg2,MA,,,,
NMU,2018-03-05,BLM,MA,,MOB,TROOP,,,,
NMU,2018-03-05,BLM,TO,,hd2,NI,,,,
NMU,2018-03-05,BLM,JL,,agg2,IY,,,,
NMU,2018-03-05,BLM,HD,,agg2,WR,,,,
NMU,2018-03-05,BLM,PB,,agg2,IY,,,,
NMU,2018-03-05,BLM,BH,,agg2,IF,,,,
NMU,2018-03-05,BLM,JM,,fd,II,,,,
NMU,2018-03-05,BLM,DO,,agg3,FF,,,,
NMU,2018-03-05,BLM,TN,,hd2,MA,,,,
NMU,2018-03-05,BLM,TO,FU,agg2,HC,,,,
NMU,2018-03-06,FRM,TB,,s,OI,,,,
NMU,2018-03-06,FRM,CU,,agg3,VB,,,,
NMU,2018-03-06,FRM,PU,,agg2,HD,,,,
NMU,2018-03-06,FRM,TE,,agg1,IQ,,,,
NMU,2018-03-06,FRM,TO,,fd,IE,,,,
NMU,2018-03-06,FRM,DC,,fd,ST,,,,
NMU,2018-03-06,FRM,DU,,s,HL,,,,
NMU,2018-03-06,FRM,DZ,,fd,AL,,,,
NMU,2018-03-06,FRM,FG,,s,VB,,,,
NMU,2018-03-06,FRM,TO,,s,HL,,,,
NMU,2018-03-06,FRM,IF,,s,NI,,,,
NMU,2018-03-06,FRM,VB,,agg2,CA,,,,
NMU,2018-03-06,FRM,ZE,,agg1,PB,,,,
NMU,2018-03-06,FRM,TB,,s,HL,,,,
NMU,2018-03-06,FRM,CE,,s,HD,,,,
NMU,2018-03-06,BLM,DO,,agg3,IF,,,,
NMU,2018-03-06,BLM,IF,,agg2,"DU, TB",,Polyadic,,
NMU,2018-03-06,BLM,DO,,agg2,IF,,,,
NMU,2018-03-06,BLM,JM,,fd,AL,,,,
NMU,2018-03-06,BLM,FF,,agg2,IG,,,,
NMU,2018-03-06,BLM,NW,,agg2,NQ,,,,
NMU,2018-03-06,BLM,DO,,agg2,AL,,,,
NMU,2018-03-06,BLM,NW,,agg2,GV,,,,
NMU,2018-03-06,BLM,IQ,VP,agg2,FF,,,,
NMU,2018-03-06,BLM,TL,CV2,sg,EZ,,,,
NMU,2018-03-07,FRM,FF,,hd2,HD,,,,
NMU,2018-03-07,FRM,VM,,agg2,CU,,,,
NMU,2018-03-07,FRM,JM,,agg2,ZI,,,,
NMU,2018-03-07,FRM,KC,,hd2,HD,,,,
NMU,2018-03-07,FRM,DZ,,s,NI,,,,
NMU,2018-03-07,FRM,TO,,s,PU,,,,
NMU,2018-03-07,FRM,KQ,,s,HD,,,,
NMU,2018-03-07,FRM,JR,,s,HL,,,,
NMU,2018-03-07,FRM,PF,,agg1,VB,,,,
NMU,2018-03-07,BLM,EY,,hd2,FD,,,,
NMU,2018-03-07,BLM,II,,agg2,SR,,,,
NMU,2018-03-07,BLM,AF,,agg2,HC,,,,
NMU,2018-03-07,BLM,LQ,,agg2,VB,,,,
NMU,2018-03-07,FRM,IQ,VP,s,HL,,,,
NMU,2018-03-07,BLM,KT,KJ,agg2,EZ,,,,
NMU,2018-03-07,BLM,TN,,sg,IQ,VP,,,
NMU,2018-03-09,FRM,TB,,agg1,HL,,,,
NMU,2018-03-09,FRM,CU,,agg2,VB,,,,
NMU,2018-03-09,FRM,CE,,agg1,AR,,,,
NMU,2018-03-09,FRM,FF,,agg2,HL,,,,
NMU,2018-03-09,FRM,SR,,agg1,HA,,,,
NMU,2018-03-09,FRM,SR,,agg2,PY,,,,
NMU,2018-03-09,FRM,JM,,agg2,CA,,,,
NMU,2018-03-09,FRM,TE,,agg1,HA,,,,
NMU,2018-03-09,FRM,LW,,s,TU,,,,
NMU,2018-03-09,FRM,KC,,agg1,HD,,,,
NMU,2018-03-09,FRM,SR,,s,HL,,,,
NMU,2018-03-09,FRM,IF,,s,HD,,,,
NMU,2018-03-09,FRM,ZE,,agg3,CU,,,,
NMU,2018-03-09,FRM,NQ,,s,HJ,,,,
NMU,2018-03-09,FRM,YO,,agg1,NI,,,,
NMU,2018-03-09,BLM,JM,,agg2,DC,,,,
NMU,2018-03-09,BLM,II,,hd2,HD,,,,
NMU,2018-03-09,BLM,JR,,agg2,FF,,,,
NMU,2018-03-09,BLM,IF,,agg2,HC,,,,
NMU,2018-03-09,BLM,DC,,fd,IR,,,,
NMU,2018-03-09,BLM,BH,,agg2,IF,,,,
NMU,2018-03-09,BLM,II,,agg2,VB,,,,
NMU,2018-03-09,BLM,II,,agg3,VB,,,,
NMU,2018-03-09,BLM,HC,,G1,MA,,,,
NMU,2018-03-09,BLM,MA,,agg1,OI,,,,
NMU,2018-03-09,BLM,PU,,agg2,OI,,,,
NMU,2018-03-09,BLM,OI,,agg2,"PU, HJ",,Polyadic,,
NMU,2018-03-09,BLM,DU,,sg,VB,,,,
NMU,2018-03-09,BLM,ML,JE2,sg,FF,,,,
NMU,2018-03-09,BLM,MV,JR2,agg2,FF,,,,
NMU,2018-03-09,BLM,TL,CV2,s,HL,,,,
NMU,2018-03-10,BLM,BH,BX,s,HL,,,,
NMU,2018-03-10,FRM,IG,,agg2,IF,,,,
NMU,2018-03-10,FRM,LW,,agg2,FG,,,,
NMU,2018-03-10,FRM,LW,,agg1,TO,,,,
NMU,2018-03-10,FRM,MF,,agg2,VO,,,,
NMU,2018-03-10,FRM,FU,,agg3,TO,,,,
NMU,2018-03-10,FRM,PY,,s,AR,,,,
NMU,2018-03-10,FRM,AR,,agg3,PY,,,,
NMU,2018-03-10,FRM,TN,,s,ST,,,,
NMU,2018-03-10,FRM,ST,,agg2,TN,,,,
NMU,2018-03-10,BLM,TE,,hd2,HD,,,,
NMU,2018-03-10,BLM,GV,,agg2,HD,,,,
NMU,2018-03-10,BLM,PB,,agg2,YU,,,,
NMU,2018-03-10,BLM,IG,,agg3,IF,,,,
NMU,2018-03-10,BLM,DC,,s,IY,,,,
NMU,2018-03-10,BLM,PM,,agg2,KS,,,,
NMU,2018-03-10,BLM,KS,,agg3,QS,,,,
NMU,2018-03-10,BLM,QS,,agg2,KS,,,,
NMU,2018-03-10,BLM,IG,,fd,DG,,,,
NMU,2018-03-10,BLM,FU,,agg3,TO,,,,
NMU,2018-03-10,BLM,TN,,agg3,ST,,,,
NMU,2018-03-10,BLM,ST,,agg2,TN,,,,
NMU,2018-03-10,BLM,DC,,agg2,VB,,,,
NMU,2018-03-10,BLM,JM,,hd2,HD,,,,
NMU,2018-03-10,BLM,NW,,s,YR,,,,
NMU,2018-03-10,BLM,MR,MG2,s,AL,,,,
NMU,2018-03-12,FRM,TB,,agg3,ZP,,,,
NMU,2018-03-12,FRM,ZP,,agg1,OI,,,,
NMU,2018-03-12,FRM,ZP,,agg1,WY,,,,
NMU,2018-03-12,FRM,PB,,agg2,WR,,,,
NMU,2018-03-12,FRM,YO,,s,WO,,,,
NMU,2018-03-12,FRM,QE,,s,YO,,,,
NMU,2018-03-12,BLM,KC,,hd2,HT,,,,
NMU,2018-03-12,BLM,TO,,agg2,VB,,,,
NMU,2018-03-12,BLM,VB,,agg2,TO,,,,
NMU,2018-03-12,BLM,EY,,hd2,YR,,,,
NMU,2018-03-12,BLM,II,,agg2,DG,,,,
NMU,2018-03-12,BLM,IG,VD,s,NW,,,,
NMU,2018-03-12,BLM,BH,BX,fd,IQ,VP,,,
NMU,2018-03-12,BLM,MR,MG2,agg2,AL,,,,
NMU,2018-03-12,BLM,MV,JR2,s,HL,,,,
NMU,2018-03-13,BLM,BH,BX,agg2,AF,,,,
NMU,2018-03-13,FRM,TB,,agg1,HL,,,,
NMU,2018-03-13,FRM,TE,,s,HA,,,,
NMU,2018-03-13,FRM,CA,,agg1,HD,,,,
NMU,2018-03-13,FRM,LT,,s,TB,,,,
NMU,2018-03-13,FRM,SR,,s,HA,,,,
NMU,2018-03-13,FRM,TW,,agg1,PB,,,,
NMU,2018-03-13,FRM,KS,,agg1,HC,,,,
NMU,2018-03-13,FRM,IF,,s,HA,,,,
NMU,2018-03-13,FRM,PS,,s,NQ,,,,
NMU,2018-03-13,FRM,JM,,agg1,PY,,,,
NMU,2018-03-13,FRM,TO,,agg1,HL,,,,
NMU,2018-03-13,BLM,HJ,,agg2,HD,,,,
NMU,2018-03-13,BLM,NP,,s,CE,,,,
NMU,2018-03-13,BLM,VB,,agg2,YR,,,,
NMU,2018-03-13,BLM,NW,,agg2,YR,,,,
NMU,2018-03-13,BLM,DU,,agg2,EZ,,,,
NMU,2018-03-13,BLM,IE,,sg,AL,,,,
NMU,2018-03-13,BLM,II,,hd2,GV,,,,
NMU,2018-03-13,BLM,TN,,agg2,HC,,,,
NMU,2018-03-13,BLM,PB,,agg3,IR,,,,
NMU,2018-03-13,BLM,PB,,agg2,IR,,,,
NMU,2018-03-13,BLM,MZ,,s,TU,CU2,,,
NMU,2018-03-14,BLM,AL,,agg2,GV,,,,
NMU,2018-03-14,BLM,IE,,agg2,EZ,,,,
NMU,2018-03-14,BLM,KT,,sg,AL,,,,
NMU,2018-03-14,BLM,AF,,agg2,EZ,,,,
NMU,2018-03-14,BLM,DU,,fd,TO,,,,
NMU,2018-03-14,BLM,KC,,hd2,OI,,,,
NMU,2018-03-14,BLM,FF,,agg2,SR,,,,
NMU,2018-03-14,BLM,PU,,fd,HD,,,,
NMU,2018-03-14,BLM,II,,agg2,VB,,,,
NMU,2018-03-14,BLM,IQ,VP,agg2,FF,,,,
NMU,2018-03-14,BLM,ML,JE2,s,HL,,,,
NMU,2018-03-14,BLM,MR,MG2,s,HL,,,,
NMU,2018-03-14,BLM,TL,CV2,agg2,AL,,,,
NMU,2018-03-14,BLM,TL,CV2,sg,HL,,,,
NMU,2018-03-14,BLM,TU,CU2,s,AL,,,,
NMU,2018-03-15,FRM,TO,,s,HT,,,,
NMU,2018-03-15,FRM,JM,,agg1,KT,,,,
NMU,2018-03-15,FRM,TO,,s,HL,,,,
NMU,2018-03-15,FRM,CA,,s,HT,,,,
NMU,2018-03-16,FRM,TW,,s,HA,,,,
NMU,2018-03-16,FRM,MF,,agg2,ZI,,,,
NMU,2018-03-16,FRM,ZE,,agg3,PB,,,,
NMU,2018-03-16,FRM,IF,,agg1,HL,,,,
NMU,2018-03-16,FRM,LW,,s,HA,,,,
NMU,2018-03-16,FRM,CA,,s,NI,,,,
NMU,2018-03-16,FRM,TW,,agg1,HL,,,,
NMU,2018-03-16,FRM,IE,,s,HA,,,,
NMU,2018-03-16,FRM,CU,,agg2,PB,,,,
NMU,2018-03-16,FRM,SR,,agg2,PY,,,,
NMU,2018-03-16,FRM,ZI,,agg2,DC,,,,
NMU,2018-03-16,FRM,JM,,agg2,PY,,,,
NMU,2018-03-16,BLM,IE,,agg3,WQ,,,,
NMU,2018-03-16,BLM,WR,,agg2,IE,,,,
NMU,2018-03-16,BLM,WO,,agg2,EQ,,,,
NMU,2018-03-16,BLM,EQ,,agg2,WR,,,,
NMU,2018-03-16,BLM,FF,,fd,AL,,,,
NMU,2018-03-16,BLM,BQ,,agg3,DC,,,,
NMU,2018-03-16,BLM,DC,,agg2,BQ,,,,
NMU,2018-03-16,BLM,DC,,agg2,BS,,,,
NMU,2018-03-16,BLM,FA,,agg2,IR,,,,
NMU,2018-03-16,BLM,JM,,fd,AL,,,,
NMU,2018-03-16,BLM,BH,,sg,IE,,,,
NMU,2018-03-16,BLM,DU,,fd,VB,,,,
NMU,2018-03-16,BLM,IF,,hd2,YO,,,,
NMU,2018-03-16,BLM,TE,,s,AL,,,,
NMU,2018-03-16,BLM,NQ,,agg2,WR,,,,
NMU,2018-03-16,BLM,IQ,VP,s,HL,,,,
NMU,2018-03-16,BLM,MV,JR2,s,OI,,,,
NMU,2018-03-16,BLM,TW,,agg2,MV,JR2,,,
NMU,2018-03-17,FRM,HS,,agg1,WR,,,,
NMU,2018-03-17,FRM,CA,,agg2,IR,,,,
NMU,2018-03-17,FRM,PS,,s,NQ,,,,
NMU,2018-03-17,FRM,TO,,agg1,TL,,,,
